3333,0.03,-0.11,0.06,196.75,0.31,-0.88,0,1882
3333,0.04,-0.11,0.00,196.75,0.31,-0.88,0,1883
3333,0.04,-0.12,0.00,196.75,0.31,-0.88,0,1884
3333,0.04,-0.13,0.01,196.75,0.31,-0.88,0,1885
3333,0.07,-0.12,0.03,196.75,0.31,-0.88,0,1886
3333,0.06,-0.13,0.05,196.75,0.31,-0.88,0,1887
3333,0.04,-0.12,0.02,196.75,0.31,-0.88,0,1888
3333,0.04,-0.14,0.01,196.75,0.31,-0.88,0,1889
3333,0.05,-0.13,0.00,196.75,0.31,-0.88,0,1890
3333,0.08,-0.14,0.04,196.75,0.31,-0.88,0,1891
3333,0.07,-0.12,0.01,196.75,0.31,-0.88,0,1892
3333,0.05,-0.14,0.07,196.75,0.31,-0.88,0,1893
3333,0.05,-0.12,0.02,196.75,0.31,-0.88,0,1894
3333,0.05,-0.12,0.00,196.75,0.31,-0.88,0,1895
3333,0.08,-0.14,0.04,196.75,0.31,-0.88,0,1896
3333,0.04,-0.13,0.05,196.75,0.31,-0.88,0,1897
3333,0.06,-0.13,0.04,196.75,0.31,-0.88,0,1898
3333,0.03,-0.11,0.04,196.75,0.31,-0.88,0,1899
3333,0.06,-0.12,0.01,196.75,0.31,-0.88,0,1900
3333,0.05,-0.15,0.03,196.75,0.31,-0.88,0,1901
3333,0.07,-0.14,0.00,196.75,0.31,-0.88,0,1902
3333,0.04,-0.13,0.00,196.75,0.31,-0.88,0,1903
3333,0.05,-0.12,0.03,196.75,0.31,-0.88,0,1904
3333,0.06,-0.13,-0.01,196.75,0.31,-0.88,0,1905
3333,0.02,-0.10,0.00,196.75,0.31,-0.88,0,1906
3333,0.07,-0.13,0.03,196.75,0.31,-0.88,0,1907
3333,0.04,-0.12,0.03,196.75,0.31,-0.88,0,1908
3333,0.07,-0.12,0.06,196.75,0.31,-0.88,0,1909
3333,0.05,-0.12,0.01,196.75,0.31,-0.88,0,1910
3333,0.06,-0.12,0.01,196.75,0.31,-0.88,0,1911
3333,0.04,-0.13,0.03,196.75,0.31,-0.88,0,1912
3333,0.03,-0.12,0.06,196.75,0.31,-0.88,0,1913
3333,0.05,-0.12,0.03,196.75,0.31,-0.88,0,1914
3333,0.06,-0.14,0.07,196.75,0.31,-0.88,0,1915
3333,0.02,-0.12,0.03,196.75,0.31,-0.88,0,1916
3333,0.04,-0.13,0.03,196.75,0.31,-0.88,0,1917
3333,0.05,-0.10,0.05,196.75,0.31,-0.88,0,1918
3333,0.04,-0.14,0.03,196.75,0.31,-0.88,0,1919
3333,0.06,-0.12,0.02,196.75,0.31,-0.88,0,1920
3333,0.04,-0.13,0.07,196.75,0.31,-0.88,0,1921
3333,0.05,-0.14,0.01,196.75,0.31,-0.88,0,1922
3333,0.05,-0.10,0.00,196.75,0.31,-0.88,0,1923
3333,0.06,-0.13,0.03,196.75,0.31,-0.88,0,1924
3333,0.05,-0.13,0.05,196.75,0.31,-0.88,0,1925
3333,0.05,-0.14,0.02,196.75,0.31,-0.88,0,1926
3333,0.06,-0.11,-0.03,196.75,0.31,-0.88,0,1927
3333,0.04,-0.12,0.01,196.75,0.31,-0.88,0,1928
3333,0.04,-0.11,0.00,196.75,0.31,-0.88,0,1929
3333,0.06,-0.13,0.01,196.75,0.31,-0.88,0,1930
3333,0.04,-0.10,0.09,196.75,0.31,-0.88,0,1931
3333,0.03,-0.13,0.03,196.75,0.31,-0.88,0,1932
3333,0.02,-0.12,0.01,196.75,0.31,-0.88,0,1933
3333,0.07,-0.14,0.01,196.75,0.31,-0.88,0,1934
3333,0.05,-0.12,0.02,196.75,0.31,-0.88,0,1935
3333,0.06,-0.14,0.03,196.75,0.31,-0.88,0,1936
3333,0.07,-0.12,0.05,196.75,0.31,-0.88,0,1937
3333,0.03,-0.10,0.01,196.75,0.31,-0.88,0,1938
3333,0.05,-0.14,0.03,196.75,0.31,-0.88,0,1939
3333,0.03,-0.12,0.03,196.75,0.31,-0.88,0,1940
3333,0.05,-0.10,0.02,196.75,0.31,-0.88,0,1941
3333,0.06,-0.11,0.02,196.75,0.31,-0.88,0,1942
3333,0.06,-0.13,0.05,196.75,0.31,-0.88,0,1943
3333,0.04,-0.11,0.03,196.75,0.31,-0.88,0,1944
3333,0.07,-0.12,0.03,196.75,0.31,-0.88,0,1945
3333,0.02,-0.10,0.04,196.75,0.31,-0.88,0,1946
3333,0.05,-0.10,0.03,196.75,0.31,-0.88,0,1947
3333,0.06,-0.10,0.02,196.75,0.31,-0.88,0,1948
3333,0.03,-0.11,0.00,196.75,0.31,-0.88,0,1949
3333,0.03,-0.11,0.06,196.75,0.31,-0.88,0,1950
3333,0.04,-0.11,0.03,196.75,0.31,-0.88,0,1951
3333,0.04,-0.12,0.02,196.75,0.31,-0.88,0,1952
3333,0.06,-0.12,0.04,196.75,0.31,-0.88,0,1953
3333,0.08,-0.12,0.03,196.75,0.31,-0.88,0,1954
3333,0.05,-0.10,0.02,196.75,0.31,-0.88,0,1955
3333,0.03,-0.11,0.01,196.75,0.31,-0.88,0,1956
3333,0.03,-0.12,0.04,196.75,0.31,-0.88,0,1957
3333,0.04,-0.12,0.02,196.75,0.31,-0.88,0,1958
3333,0.05,-0.11,0.05,196.75,0.31,-0.88,0,1959
3333,0.06,-0.12,0.01,196.75,0.31,-0.88,0,1960
3333,0.04,-0.09,0.01,196.75,0.31,-0.88,0,1961
3333,0.05,-0.12,0.01,196.75,0.31,-0.88,0,1962
3333,0.05,-0.12,0.04,196.75,0.31,-0.88,0,1963
3333,0.05,-0.12,0.02,196.75,0.31,-0.88,0,1964
3333,0.04,-0.15,0.04,196.75,0.31,-0.88,0,1965
3333,0.03,-0.10,0.04,196.75,0.31,-0.88,0,1966
3333,0.00,-0.13,0.01,196.75,0.31,-0.88,0,1967
3333,-0.28,-0.04,0.05,196.69,0.31,-0.88,0,1968
3333,-0.32,-0.03,0.04,196.56,0.31,-0.81,0,1969
3333,-0.93,0.13,0.08,196.56,0.31,-0.81,0,1970
3333,-3.52,1.24,0.08,196.44,0.37,-0.81,0,1971
3333,-2.33,0.38,0.04,196.50,0.31,-0.88,0,1972
3333,-0.44,-0.45,-0.17,196.63,0.31,-0.88,0,1973
3333,-1.55,-0.13,-0.45,196.81,0.25,-0.88,0,1974
3333,-1.31,-0.44,0.05,196.94,0.19,-0.88,0,1975
3333,-2.48,0.45,-0.16,197.31,0.06,-0.94,0,1976
3333,-1.31,-0.70,0.13,197.81,0.00,-0.94,0,1977
3333,-1.79,0.24,0.04,198.56,0.00,-0.88,0,1978
3333,0.11,0.82,-0.11,199.06,0.06,-0.88,0,1979
3333,0.57,0.60,-0.48,199.63,-0.06,-0.88,0,1980
3333,-0.28,0.37,0.43,199.88,-0.19,-0.88,0,1981
3333,0.61,0.16,0.24,200.31,-0.37,-0.94,0,1982
3333,1.21,0.37,-0.31,200.56,-0.56,-0.94,0,1983
3333,1.99,0.61,-0.22,200.88,-0.81,-1.00,0,1984
3333,1.35,0.14,-0.16,201.13,-1.06,-1.06,0,1985
3333,2.04,-0.12,-0.03,201.50,-1.37,-1.06,0,1986
3333,2.21,-0.01,0.10,201.81,-1.37,-1.06,0,1987
3333,2.31,0.32,-0.43,202.00,-1.44,-1.06,0,1988
3333,1.94,0.04,0.24,202.06,-1.44,-1.06,0,1989
3333,2.18,-0.09,-0.19,202.13,-1.37,-1.06,0,1990
3333,0.49,0.13,0.02,202.19,-1.19,-1.00,0,1991
3333,0.70,0.13,-0.07,202.19,-0.75,-0.94,0,1992
3333,2.13,-0.26,-0.31,202.19,-0.56,-0.94,0,1993
3333,0.18,0.03,0.09,202.13,-0.31,-0.94,0,1994
3333,0.06,0.00,0.03,202.13,-0.37,-0.94,0,1995
3333,0.06,-0.04,0.02,202.25,-0.75,-1.00,0,1996
2333,0.04,-0.01,0.05,202.31,-1.00,-1.00,0,1997
2333,0.02,-0.03,-0.06,202.38,-1.37,-1.06,0,1998
2333,0.07,-0.03,-0.03,202.44,-1.44,-1.06,0,1999
2333,0.06,0.00,0.01,202.44,-1.25,-1.00,0,2000
2333,0.08,-0.01,0.05,202.44,-1.00,-1.00,0,2001
2333,0.11,0.00,0.06,202.44,-0.63,-0.94,0,2002
2333,0.07,0.00,0.05,202.44,-0.56,-0.94,0,2003
2333,0.04,0.00,0.02,202.44,-0.50,-0.94,0,2004
2333,0.06,0.02,0.00,202.44,-0.37,-0.94,0,2005
2333,0.07,0.00,0.01,202.50,-0.25,-0.88,0,2006
2333,0.09,-0.04,0.07,202.56,-0.12,-0.88,0,2007
2333,0.06,-0.01,0.01,202.56,-0.12,-0.88,0,2008
2333,0.05,-0.02,0.04,202.56,-0.19,-0.88,0,2009
2333,0.05,-0.03,0.01,202.56,-0.25,-0.88,0,2010
2333,0.08,-0.02,0.02,201.69,-0.19,-0.88,0,2011
2333,0.08,-0.01,0.05,201.69,-0.12,-0.88,0,2012
2333,0.04,-0.05,0.07,201.06,0.00,-0.88,0,2013
2333,0.05,-0.03,0.02,201.06,0.00,-0.88,0,2014
2333,0.04,-0.04,0.04,200.31,0.06,-0.88,0,2015
2333,0.08,-0.04,0.03,200.31,0.12,-0.88,0,2016
2333,0.04,-0.06,0.04,199.69,0.12,-0.88,0,2017
2333,0.06,-0.06,0.03,199.69,0.12,-0.88,0,2018
2333,0.05,-0.06,0.04,199.13,0.12,-0.88,0,2019
2333,0.07,-0.05,0.01,199.13,0.12,-0.88,0,2020
2333,0.04,-0.04,-0.01,198.69,0.12,-0.88,0,2021
2333,0.02,-0.05,0.03,198.69,0.12,-0.88,0,2022
2333,0.05,-0.07,0.05,198.19,0.12,-0.88,0,2023
2333,0.06,-0.06,0.04,198.19,0.12,-0.81,0,2024
2333,0.05,-0.06,0.05,197.69,0.12,-0.81,0,2025
2333,0.05,-0.04,0.01,197.69,0.12,-0.81,0,2026
2333,0.01,-0.03,0.00,197.25,0.12,-0.81,0,2027
2333,0.05,-0.08,0.00,197.25,0.12,-0.81,0,2028
2333,0.04,-0.05,0.06,197.06,0.12,-0.81,0,2029
2333,0.05,-0.05,0.06,197.06,0.19,-0.81,0,2030
2333,0.08,-0.05,0.05,196.81,0.19,-0.81,0,2031
2333,0.06,-0.05,0.02,196.81,0.19,-0.81,0,2032
2333,0.07,-0.07,0.02,196.69,0.19,-0.81,0,2033
2333,0.06,-0.06,0.04,196.69,0.19,-0.81,0,2034
2333,0.07,-0.06,0.05,196.44,0.19,-0.81,0,2035
2333,0.07,-0.07,0.01,196.44,0.19,-0.81,0,2036
2333,0.03,-0.06,0.02,196.25,0.19,-0.81,0,2037
2333,0.07,-0.06,0.01,196.25,0.19,-0.81,0,2038
2333,0.04,-0.04,0.00,195.94,0.19,-0.81,0,2039
2333,0.07,-0.06,0.04,195.94,0.19,-0.81,0,2040
2333,0.07,-0.04,0.07,195.88,0.19,-0.81,0,2041
2333,0.08,-0.06,0.00,195.88,0.19,-0.81,0,2042
2333,0.03,-0.04,0.00,195.88,0.19,-0.81,0,2043
2333,0.06,-0.04,0.03,195.88,0.19,-0.81,0,2044
3333,0.06,-0.04,0.03,195.75,0.19,-0.81,0,2045
3333,0.07,-0.06,0.05,195.75,0.19,-0.81,0,2046
3333,0.07,-0.05,0.05,195.69,0.19,-0.81,0,2047
3333,0.07,-0.06,0.04,195.69,0.19,-0.81,0,2048
3333,0.07,-0.05,0.00,195.56,0.19,-0.81,0,2049
3333,0.07,-0.07,0.01,195.56,0.19,-0.81,0,2050
3333,0.06,-0.04,0.03,195.56,0.19,-0.81,0,2051
3333,0.06,-0.05,0.03,195.56,0.19,-0.81,0,2052
3333,0.04,-0.05,0.07,195.31,0.19,-0.81,0,2053
3333,0.07,-0.03,0.01,195.31,0.19,-0.81,0,2054
3333,0.07,-0.04,0.00,195.31,0.19,-0.81,0,2055
3333,0.09,-0.06,0.05,195.31,0.19,-0.81,0,2056
3333,0.06,-0.05,0.06,195.31,0.19,-0.81,0,2057
3333,0.04,-0.05,0.01,195.31,0.19,-0.81,0,2058
3333,0.05,-0.03,0.04,195.25,0.19,-0.81,0,2059
3333,0.04,-0.02,0.04,195.25,0.19,-0.81,0,2060
3333,0.06,-0.04,0.02,195.19,0.19,-0.81,0,2061
3333,0.06,-0.03,0.02,195.19,0.19,-0.81,0,2062
3333,0.08,-0.05,0.04,195.19,0.19,-0.81,0,2063
3333,0.05,-0.04,0.06,195.25,0.19,-0.81,0,2064
3333,0.06,-0.06,0.00,195.25,0.19,-0.81,0,2065
3333,0.06,-0.04,0.00,195.31,0.19,-0.81,0,2066
3333,0.06,-0.04,0.04,195.31,0.19,-0.81,0,2067
3333,0.06,-0.05,0.02,195.31,0.19,-0.81,0,2068
3333,0.07,-0.07,0.06,195.31,0.19,-0.81,0,2069
3333,0.06,-0.06,0.00,195.31,0.19,-0.81,0,2070
3333,0.06,-0.05,-0.01,195.13,0.19,-0.81,0,2071
3333,0.04,-0.03,-0.03,195.19,0.12,-0.81,0,2072
3333,0.05,-0.03,0.01,195.19,0.12,-0.81,0,2073
3333,0.04,-0.05,0.00,195.19,0.12,-0.81,0,2074
3333,0.02,-0.01,0.03,195.19,0.12,-0.81,0,2075
3333,0.06,-0.05,-0.01,195.25,0.19,-0.81,0,2076
3333,0.04,-0.02,0.01,195.25,0.19,-0.81,0,2077
3333,0.04,-0.04,-0.01,195.25,0.19,-0.81,0,2078
3333,0.05,-0.04,0.03,195.25,0.19,-0.81,0,2079
3333,0.04,-0.05,0.00,195.25,0.19,-0.81,0,2080
3333,0.05,-0.03,0.06,195.25,0.19,-0.81,0,2081
3333,0.07,-0.04,0.02,195.25,0.12,-0.81,0,2082
3333,0.12,0.00,-0.02,195.25,0.12,-0.81,0,2083
3333,0.03,-0.06,-0.03,195.38,0.06,-0.81,0,2084
3333,0.05,-0.05,0.04,195.44,0.06,-0.81,0,2085
3333,0.04,-0.02,-0.01,195.50,0.12,-0.81,0,2086
3333,0.06,-0.07,-0.02,195.56,0.19,-0.81,0,2087
3333,0.03,-0.03,-0.01,195.63,0.19,-0.81,0,2088
3333,-0.10,0.43,0.02,196.00,0.25,-0.81,0,2089
3333,-0.24,2.01,-0.21,196.88,0.19,-0.81,0,2090
3333,0.02,1.41,-0.08,197.44,0.19,-0.81,0,2091
3333,-0.06,1.46,0.10,198.00,0.06,-0.88,0,2092
3333,0.70,2.01,0.05,198.25,0.00,-0.88,0,2093
3333,0.24,1.74,0.00,198.69,-0.37,-0.94,0,2094
3333,0.93,1.15,0.01,198.94,-0.63,-0.88,0,2095
3333,-0.01,0.41,0.13,199.00,-0.81,-0.88,0,2096
3333,-0.01,0.28,0.12,199.13,-0.75,-0.94,0,2097
3333,-0.09,0.59,0.51,199.56,-0.81,-0.94,0,2098
3333,0.32,0.10,-0.06,199.88,-0.81,-1.00,0,2099
3333,0.02,0.65,-0.23,200.25,-1.00,-1.06,0,2100
2333,-0.36,0.24,-0.08,200.56,-1.12,-1.06,0,2101
2333,0.25,0.29,0.00,200.69,-1.31,-1.06,0,2102
1333,1.06,-0.93,0.23,200.81,-1.37,-1.12,0,2103
1333,0.90,0.11,-0.20,200.88,-1.56,-1.12,0,2104
0333,-0.46,-1.18,-0.21,200.69,-1.69,-1.12,0,2105
0333,0.44,-0.89,-0.02,200.50,-1.63,-1.06,0,2106
0333,0.50,-1.13,0.10,200.44,-1.44,-1.00,0,2107
0333,0.72,-1.22,0.08,200.19,-1.19,-0.94,0,2108
0333,0.19,-1.54,0.01,200.00,-0.81,-0.88,0,2109
0333,-0.30,-1.84,-0.01,199.44,-0.37,-0.88,0,2110
0333,-0.17,-1.37,-0.02,199.13,0.00,-0.81,0,2111
0333,0.41,-1.39,-0.09,198.81,0.19,-0.75,0,2112
0333,-0.02,-1.11,0.05,198.75,0.25,-0.75,0,2113
0333,0.08,-0.09,-0.03,198.69,0.25,-0.75,0,2114
0333,0.04,-0.11,0.00,198.69,0.25,-0.75,0,2115
0333,0.07,-0.09,0.03,198.69,0.25,-0.75,0,2116
0333,0.08,-0.10,0.04,198.69,0.25,-0.75,0,2117
0333,0.06,-0.09,-0.01,198.69,0.31,-0.75,0,2118
0333,0.06,-0.10,0.07,198.69,0.31,-0.75,0,2119
0333,0.06,-0.09,0.00,198.69,0.31,-0.75,0,2120
0333,0.03,-0.11,-0.01,198.69,0.31,-0.69,0,2121
0333,0.07,-0.09,0.00,198.69,0.31,-0.69,0,2122
0333,0.04,-0.08,0.05,198.69,0.31,-0.69,0,2123
0333,0.03,-0.10,0.02,198.69,0.31,-0.69,0,2124
0333,0.07,-0.09,0.05,198.69,0.31,-0.69,0,2125
0333,0.04,-0.09,0.00,198.69,0.31,-0.69,0,2126
0333,0.07,-0.07,0.00,198.69,0.31,-0.69,0,2127
0333,0.04,-0.05,-0.01,198.69,0.31,-0.69,0,2128
0333,0.03,-0.02,0.03,198.69,0.31,-0.69,0,2129
0333,0.05,-0.04,0.00,198.69,0.31,-0.69,0,2130
0333,0.02,-0.04,0.03,198.69,0.31,-0.69,0,2131
0333,0.04,-0.08,0.00,198.69,0.31,-0.69,0,2132
0333,0.02,-0.08,0.04,198.69,0.31,-0.69,0,2133
0333,0.06,-0.08,-0.01,198.69,0.31,-0.69,0,2134
0333,0.04,-0.07,0.05,198.69,0.31,-0.69,0,2135
0333,0.04,-0.06,0.01,198.69,0.31,-0.69,0,2136
0333,0.06,-0.08,0.00,198.69,0.31,-0.69,0,2137
0333,0.05,-0.08,-0.01,198.69,0.31,-0.69,0,2138
0333,0.02,-0.07,0.01,198.69,0.31,-0.69,0,2139
0333,0.04,-0.06,-0.02,198.63,0.31,-0.63,0,2140
0333,0.05,-0.09,0.03,198.63,0.31,-0.63,0,2141
0333,0.04,-0.07,0.00,198.63,0.31,-0.63,0,2142
0333,0.05,-0.10,0.00,198.63,0.31,-0.63,0,2143
0333,0.04,-0.07,-0.01,198.56,0.37,-0.63,0,2144
0333,0.03,-0.09,0.03,198.56,0.37,-0.63,0,2145
0333,0.05,-0.09,0.03,198.56,0.37,-0.63,0,2146
0333,0.04,-0.09,0.05,198.56,0.37,-0.63,0,2147
0333,0.07,-0.11,0.00,198.56,0.37,-0.63,0,2148
0333,0.03,-0.09,0.00,198.56,0.37,-0.63,0,2149
0333,0.06,-0.11,0.00,198.56,0.37,-0.63,0,2150
0333,0.05,-0.07,0.07,198.50,0.37,-0.63,0,2151
0333,0.03,-0.10,0.02,198.50,0.37,-0.63,0,2152
0333,0.04,-0.08,0.05,198.50,0.37,-0.63,0,2153
0333,0.03,-0.09,0.00,198.50,0.37,-0.63,0,2154
0333,0.03,-0.11,0.04,198.50,0.37,-0.56,0,2155
0333,0.03,-0.07,-0.02,198.50,0.37,-0.56,0,2156
0333,0.03,-0.06,0.03,198.50,0.37,-0.56,0,2157
0333,0.04,-0.07,0.01,198.50,0.37,-0.56,0,2158
0333,0.04,-0.08,0.03,198.50,0.37,-0.56,0,2159
0333,0.07,-0.10,-0.02,198.50,0.37,-0.56,0,2160
0333,0.04,-0.10,0.03,198.50,0.37,-0.56,0,2161
0333,0.06,-0.10,-0.04,198.50,0.37,-0.56,0,2162
0333,0.03,-0.10,0.07,198.50,0.37,-0.56,0,2163
0333,0.04,-0.08,-0.01,198.50,0.37,-0.56,0,2164
0333,0.07,-0.11,0.01,198.50,0.37,-0.56,0,2165
0333,0.04,-0.10,0.00,198.44,0.37,-0.56,0,2166
0333,0.05,-0.08,0.06,198.44,0.37,-0.56,0,2167
0333,0.04,-0.08,0.01,198.44,0.37,-0.56,0,2168
0333,0.03,-0.10,0.08,198.44,0.37,-0.56,0,2169
0333,0.03,-0.09,0.00,198.44,0.37,-0.56,0,2170
0333,0.04,-0.09,0.00,198.44,0.37,-0.56,0,2171
0333,0.05,-0.09,-0.04,198.44,0.37,-0.56,0,2172
0333,0.06,-0.07,0.04,198.44,0.37,-0.56,0,2173
0333,0.03,-0.07,0.00,198.44,0.37,-0.56,0,2174
0333,0.04,-0.08,0.05,198.44,0.37,-0.56,0,2175
0333,0.06,-0.07,0.00,198.44,0.37,-0.56,0,2176
0333,0.05,-0.07,0.04,198.44,0.37,-0.56,0,2177
0333,0.03,-0.05,-0.02,198.38,0.37,-0.56,0,2178
0333,0.04,-0.08,0.04,198.38,0.37,-0.56,0,2179
0333,0.05,-0.10,0.01,198.38,0.37,-0.56,0,2180
0333,0.04,-0.07,0.00,198.38,0.37,-0.56,0,2181
0333,0.03,-0.09,0.00,198.38,0.37,-0.56,0,2182
0333,0.02,-0.07,0.03,198.38,0.37,-0.56,0,2183
0333,0.05,-0.08,-0.03,198.38,0.37,-0.56,0,2184
0333,0.03,-0.07,0.05,198.38,0.37,-0.56,0,2185
0333,0.04,-0.08,0.00,198.38,0.37,-0.56,0,2186
0333,0.06,-0.08,0.00,198.38,0.37,-0.56,0,2187
0333,0.05,-0.10,-0.02,198.38,0.37,-0.56,0,2188
0333,0.05,-0.07,0.06,198.38,0.37,-0.56,0,2189
0333,0.05,-0.08,0.00,198.38,0.37,-0.56,0,2190
0333,0.05,-0.09,0.05,198.38,0.37,-0.56,0,2191
0333,0.03,-0.06,0.00,198.38,0.37,-0.56,0,2192
0333,0.03,-0.08,0.02,198.38,0.37,-0.56,0,2193
0333,0.04,-0.09,-0.01,198.38,0.37,-0.56,0,2194
0333,0.05,-0.11,0.04,198.38,0.37,-0.56,0,2195
0333,0.06,-0.08,0.00,198.38,0.37,-0.56,0,2196
0333,0.02,-0.07,0.05,198.38,0.37,-0.56,0,2197
0333,0.04,-0.06,-0.01,198.38,0.37,-0.56,0,2198
0333,0.03,-0.05,0.02,198.38,0.37,-0.56,0,2199
0333,0.03,-0.05,-0.01,198.38,0.37,-0.56,0,2200
0333,0.03,-0.09,0.04,198.38,0.37,-0.56,0,2201
0333,0.07,-0.07,0.00,198.38,0.37,-0.56,0,2202
0333,0.03,-0.08,0.00,198.38,0.37,-0.56,0,2203
0333,0.05,-0.11,0.00,198.38,0.37,-0.56,0,2204
0333,0.04,-0.10,0.02,198.38,0.37,-0.56,0,2205
0333,0.05,-0.08,-0.03,198.38,0.37,-0.56,0,2206
0333,0.02,-0.08,-0.01,198.38,0.37,-0.56,0,2207
0333,0.06,-0.09,-0.01,198.38,0.37,-0.56,0,2208
0333,0.06,-0.10,0.11,198.38,0.37,-0.56,0,2209
0333,0.05,-0.07,0.07,198.38,0.37,-0.56,0,2210
0333,0.04,-0.09,0.08,198.38,0.37,-0.56,0,2211
0333,0.05,-0.09,0.00,198.38,0.37,-0.56,0,2212
0333,0.04,-0.10,0.04,198.38,0.37,-0.56,0,2213
0333,0.05,-0.09,0.03,198.38,0.37,-0.56,0,2214
0333,0.04,-0.07,0.05,198.38,0.37,-0.56,0,2215
0333,0.04,-0.08,0.02,198.38,0.37,-0.56,0,2216
0333,0.04,-0.05,0.05,198.38,0.37,-0.56,0,2217
0333,0.03,-0.11,0.01,198.38,0.37,-0.56,0,2218
0333,0.03,-0.07,0.07,198.38,0.37,-0.56,0,2219
0333,0.05,-0.08,0.01,198.38,0.37,-0.56,0,2220
0333,0.01,-0.09,0.03,198.38,0.37,-0.56,0,2221
0333,0.04,-0.03,-0.01,198.38,0.37,-0.56,0,2222
0333,1.91,-0.35,-0.05,198.75,0.31,-0.63,0,2223
0333,0.68,-0.26,0.06,198.81,0.31,-0.63,0,2224
0333,1.62,0.01,0.01,198.81,0.31,-0.63,0,2225
0333,3.27,-0.67,-0.03,198.88,0.37,-0.63,0,2226
0333,1.23,-0.04,0.14,198.50,0.37,-0.56,0,2227
0333,0.50,0.11,-0.03,198.13,0.44,-0.56,0,2228
0333,0.90,-0.53,0.10,197.56,0.37,-0.56,0,2229
0333,2.16,-0.76,-0.30,197.13,0.37,-0.63,0,2230
0333,0.24,-0.43,0.28,196.44,0.44,-0.56,0,2231
