57.621
58.119
58.121
58.618
58.620
59.118
59.120
59.615
59.618
00.115
00.118
00.613
00.617
01.112
01.118
01.611
02.109
02.118
03.077
03.084
03.109
03.113
03.606
03.613
04.105
04.114
05.102
05.108
05.601
05.608
06.099
06.107
06.598
06.607
07.097
07.105
07.596
08.593
08.600
09.092
10.091
10.099
11.586
11.594
11.597
12.085
12.095
12.583
13.082
13.094
13.581
13.588
14.578
14.587
14.592
15.077
15.084
16.074
16.573
16.580
17.072
17.080
18.077
18.568
19.067
19.566
19.572
20.064
20.563
20.571
21.062
21.561
21.567
22.059
22.070
22.559
22.567
23.058
23.065
23.556
23.565
24.055
24.553
25.551
27.047
27.055
27.059
27.546
27.554
28.045
28.052
28.543
29.042
29.053
29.541
29.552
30.039
30.048
30.538
30.549
32.034
32.046
32.052
32.534
32.545
33.032
33.532
33.543
34.030
34.041
34.528
34.539
35.027
35.037
35.526
36.024
36.523
37.022
37.033
37.521
37.533
38.020
38.032
38.518
39.017
39.028
39.516
39.526
40.014
40.027
41.012
41.511
41.522
42.010
42.020
42.508
42.518
43.007
43.023
43.506
44.005
44.017
44.503
44.517
45.501
46.000
46.016
46.025
46.498
46.509
46.997
47.496
48.493
48.992
49.007
49.491
50.488
50.501
51.486
51.500
51.984
52.982
52.994
53.481
53.495
53.979
53.993
54.478
54.977
54.988
55.476
55.975
55.987
56.473
56.490
56.972
56.986
57.471
57.485
57.969
57.985
58.468
58.479
58.967
58.987
59.466
59.480
59.965
59.980
00.463
00.476
00.962
01.461
01.474
01.960
01.978
02.459
02.472
02.957
02.971
03.456
03.954
05.950
05.966
05.976
06.448
06.947
06.962
07.945
07.960
08.942
08.958
09.441
09.455
09.466
09.940
10.438
10.452
10.937
10.951
11.436
11.452
11.935
11.949
12.433
12.448
12.932
12.947
13.431
13.446
13.929
13.943
14.428
14.443
14.927
14.940
15.426
15.924
15.946
16.423
16.443
16.922
16.944
17.421
17.920
17.939
18.419
18.434
18.917
18.939
19.416
19.442
19.915
20.413
20.912
20.936
21.411
21.438
21.910
21.932
22.907
22.929
22.944
23.406
23.429
23.905
23.932
24.902
24.939
25.899
25.924
25.939
26.897
26.920
27.396
27.417
27.895
28.892
29.391
29.890
29.921
30.389
30.415
30.887
31.386
31.884
32.384
32.410
32.882
32.911
33.381
33.410
33.880
33.896
34.378
34.405
34.877
34.906
35.376
35.406
35.875
35.898
36.373
36.406
36.872
36.893
37.371
37.395
37.869
38.369
38.393
38.867
38.889
39.366
39.392
39.864
40.363
40.862
40.889
41.362
41.383
41.860
42.358
42.857
42.880
43.356
43.381
43.854
43.884
44.852
44.877
45.351
45.849
45.874
46.349
46.373
46.847
46.869
47.346
47.366
47.844
47.882
48.343
48.366
48.844
48.871
49.341
49.840
49.858
50.338
50.357
50.837
50.858
51.336
51.360
51.836
51.858
52.333
52.360
52.833
52.859
53.331
53.355
53.831
53.858
54.328
54.352
54.827
54.855
55.326
55.349
55.825
55.854
56.323
56.345
56.822
56.851
57.321
57.349
57.820
57.851
58.318
58.341
58.817
58.843
59.316
59.815
00.314
00.341
00.812
00.840
01.311
01.339
01.810
01.837
02.309
02.807
02.830
03.306
03.332
03.805
03.830
04.304
04.802
05.301
05.800
05.824
06.298
06.797
07.296
08.295
08.314
08.334
08.792
08.816
09.291
09.790
09.813
10.288
10.787
10.812
11.286
11.312
11.785
12.284
12.311
12.782
13.281
13.311
13.780
13.804
14.279
14.305
14.778
14.802
15.276
15.305
15.775
15.800
16.273
16.299
16.772
16.804
17.271
17.296
17.770
17.801
18.268
18.767
18.789
19.266
19.765
19.810
19.823
