
3333,	-0.09,	-0.08,	-0.01,	286.19,	0.25,	0.94,	626014
3333,	-0.08,	-0.08,	-0.11,	286.19,	0.25,	0.94,	626030
3333,	-0.10,	-0.07,	-0.01,	286.19,	0.25,	0.94,	626049
3333,	-0.09,	-0.10,	0.01,	286.19,	0.25,	0.94,	626064
3333,	-0.09,	-0.10,	-0.10,	286.19,	0.25,	0.94,	626080
3333,	-0.07,	-0.10,	-0.01,	286.19,	0.25,	0.94,	626099
3333,	-0.08,	-0.07,	-0.01,	286.19,	0.25,	0.94,	626114
3333,	-0.10,	-0.09,	-0.09,	286.19,	0.25,	0.94,	626130
3333,	-0.09,	-0.09,	0.00,	286.19,	0.25,	0.94,	626148
3333,	-0.08,	-0.10,	0.00,	286.19,	0.25,	0.94,	626164
3333,	-0.08,	-0.07,	-0.11,	286.19,	0.25,	0.94,	626181
3333,	-0.07,	-0.09,	-0.01,	286.19,	0.25,	0.94,	626198
3333,	-0.08,	-0.09,	0.01,	286.19,	0.25,	0.94,	626214
3333,	-0.09,	-0.10,	-0.09,	286.19,	0.25,	0.94,	626231
3333,	-0.08,	-0.10,	-0.02,	286.19,	0.25,	0.94,	626248
3333,	-0.08,	-0.09,	0.00,	286.19,	0.25,	0.94,	626265
3333,	-0.09,	-0.08,	-0.10,	286.19,	0.25,	0.94,	626280
3333,	-0.08,	-0.11,	0.00,	286.19,	0.25,	0.94,	626298
3333,	-0.09,	-0.08,	0.05,	286.19,	0.25,	0.94,	626314
3333,	-0.09,	-0.09,	-0.05,	286.19,	0.25,	0.94,	626330
3333,	-0.08,	-0.08,	-0.01,	286.19,	0.25,	0.94,	626349
3333,	-0.08,	-0.10,	-0.04,	286.19,	0.25,	0.94,	626364
3333,	-0.09,	-0.09,	-0.09,	286.19,	0.25,	0.94,	626380
3333,	-0.08,	-0.08,	-0.02,	286.19,	0.25,	0.94,	626399
3333,	-0.08,	-0.08,	-0.01,	286.19,	0.25,	0.94,	626414
3333,	-0.08,	-0.10,	-0.11,	286.19,	0.25,	0.94,	626430
3333,	-0.10,	-0.11,	-0.02,	286.19,	0.25,	0.94,	626449
3333,	-0.08,	-0.09,	0.01,	286.19,	0.25,	0.94,	626464
3333,	-0.08,	-0.08,	-0.09,	286.19,	0.25,	0.94,	626481
3333,	-0.08,	-0.11,	-0.01,	286.19,	0.25,	0.94,	626499
3333,	-0.09,	-0.08,	-0.01,	286.19,	0.25,	0.94,	626514
3333,	-0.10,	-0.07,	-0.08,	286.19,	0.25,	0.94,	626531
3333,	-0.09,	-0.11,	-0.02,	286.19,	0.25,	0.94,	626549
3333,	-0.10,	-0.08,	0.01,	286.19,	0.25,	0.94,	626565
3333,	-0.08,	-0.10,	-0.09,	286.19,	0.25,	0.94,	626581
3333,	-0.07,	-0.09,	0.00,	286.19,	0.25,	0.94,	626599
3333,	-0.08,	-0.09,	0.00,	286.19,	0.25,	0.94,	626615
3333,	-0.08,	-0.08,	-0.09,	286.19,	0.25,	0.94,	626631
3333,	-0.10,	-0.11,	-0.01,	286.19,	0.25,	0.94,	626650
3333,	-0.08,	-0.10,	-0.03,	286.19,	0.25,	0.94,	626665
3333,	-0.07,	-0.10,	-0.10,	286.19,	0.25,	0.94,	626681
3333,	-0.08,	-0.10,	-0.02,	286.19,	0.25,	0.94,	626700
3333,	-0.08,	-0.11,	0.00,	286.19,	0.25,	0.94,	626715
3333,	-0.08,	-0.11,	-0.06,	286.19,	0.25,	0.94,	626732
3333,	-0.07,	-0.09,	-0.02,	286.19,	0.25,	0.94,	626750
3333,	-0.07,	-0.07,	0.03,	286.19,	0.25,	0.94,	626765
3333,	-0.08,	-0.08,	-0.10,	286.19,	0.25,	0.94,	626782
3333,	-0.09,	-0.08,	0.00,	286.19,	0.25,	0.94,	626799
3333,	-0.07,	-0.07,	-0.01,	286.19,	0.25,	0.94,	626816
3333,	-0.08,	-0.09,	-0.09,	286.19,	0.25,	0.94,	626832
3333,	-0.08,	-0.07,	0.00,	286.19,	0.25,	0.94,	626849
3333,	-0.10,	-0.10,	0.03,	286.19,	0.25,	0.94,	626866
3333,	-0.10,	-0.07,	-0.07,	286.19,	0.25,	0.94,	626882
3333,	-0.08,	-0.09,	-0.01,	286.19,	0.25,	0.94,	626899
3333,	-0.09,	-0.10,	-0.06,	286.19,	0.25,	0.94,	626916
3333,	-0.08,	-0.09,	-0.09,	286.19,	0.25,	0.94,	626932
3333,	-0.08,	-0.07,	0.00,	286.19,	0.25,	0.94,	626950
3333,	-0.07,	-0.09,	0.00,	286.19,	0.25,	0.94,	626966
3333,	-0.08,	-0.09,	-0.10,	286.19,	0.25,	0.94,	626981
3333,	-0.09,	-0.10,	0.00,	286.19,	0.25,	0.94,	627000
