
0333,	0.08,	0.01,	0.00,	271.63,	-1.00,	86.25,	915009
0333,	0.07,	0.00,	-0.02,	271.63,	-1.00,	86.25,	915025
0333,	0.07,	0.01,	0.03,	271.63,	-1.00,	86.25,	915044
0333,	0.08,	0.01,	0.06,	271.63,	-1.00,	86.25,	915059
0333,	0.08,	-0.01,	-0.02,	271.63,	-1.00,	86.25,	915076
0333,	0.08,	0.01,	0.04,	271.63,	-1.00,	86.25,	915094
0333,	0.09,	0.01,	0.06,	271.63,	-1.00,	86.25,	915109
0333,	0.06,	0.00,	-0.01,	271.63,	-1.00,	86.25,	915126
0333,	0.09,	0.03,	0.04,	271.63,	-1.00,	86.25,	915144
0333,	0.09,	0.00,	0.02,	271.63,	-1.00,	86.25,	915160
0333,	0.05,	0.01,	-0.04,	271.63,	-1.00,	86.25,	915176
0333,	0.07,	0.00,	0.05,	271.63,	-1.00,	86.25,	915194
0333,	0.06,	0.01,	0.09,	271.63,	-1.00,	86.25,	915210
0333,	0.09,	-0.01,	-0.03,	271.63,	-1.00,	86.25,	915226
0333,	0.08,	0.00,	0.06,	271.63,	-1.00,	86.25,	915245
0333,	0.07,	0.00,	0.06,	271.63,	-1.00,	86.25,	915260
0333,	0.08,	0.00,	-0.04,	271.63,	-1.00,	86.25,	915276
0333,	0.08,	0.00,	0.04,	271.63,	-1.00,	86.25,	915295
0333,	0.08,	0.00,	0.05,	271.63,	-1.00,	86.25,	915310
0333,	0.07,	0.00,	-0.02,	271.63,	-1.00,	86.25,	915326
0333,	0.08,	0.00,	0.06,	271.63,	-1.00,	86.25,	915345
0333,	0.08,	0.01,	0.05,	271.63,	-1.00,	86.25,	915360
0333,	0.07,	0.01,	0.00,	271.63,	-1.00,	86.25,	915377
0333,	0.07,	0.02,	0.04,	271.63,	-1.00,	86.25,	915394
0333,	0.07,	0.02,	0.00,	271.63,	-1.00,	86.25,	915410
0333,	0.07,	0.00,	-0.05,	271.63,	-1.00,	86.25,	915426
0333,	0.07,	0.00,	0.02,	271.63,	-1.00,	86.25,	915444
0333,	0.09,	0.00,	0.05,	271.63,	-1.00,	86.25,	915461
0333,	0.08,	0.01,	-0.03,	271.63,	-1.00,	86.25,	915476
0333,	0.07,	0.02,	0.05,	271.63,	-1.00,	86.25,	915494
0333,	0.07,	0.01,	0.07,	271.63,	-1.00,	86.25,	915511
0333,	0.08,	0.02,	-0.01,	271.63,	-1.00,	86.25,	915526
0333,	0.09,	0.00,	0.04,	271.63,	-1.00,	86.25,	915545
0333,	0.08,	0.00,	0.01,	271.63,	-1.00,	86.25,	915560
0333,	0.09,	0.00,	-0.02,	271.63,	-1.00,	86.25,	915576
0333,	0.07,	0.00,	0.03,	271.63,	-1.00,	86.25,	915595
0333,	0.06,	0.00,	0.05,	271.63,	-1.00,	86.25,	915610
0333,	0.08,	0.00,	-0.02,	271.63,	-1.00,	86.25,	915627
0333,	0.07,	0.00,	0.04,	271.63,	-1.00,	86.25,	915645
0333,	0.07,	-0.01,	0.06,	271.63,	-1.00,	86.25,	915660
0333,	0.07,	0.00,	-0.02,	271.63,	-1.00,	86.25,	915677
0333,	0.06,	0.00,	0.03,	271.63,	-1.00,	86.25,	915695
0333,	0.08,	-0.01,	0.00,	271.63,	-1.00,	86.25,	915710
0333,	0.08,	0.00,	-0.03,	271.63,	-1.00,	86.25,	915727
0333,	0.07,	0.01,	0.05,	271.63,	-1.00,	86.25,	915745
0333,	0.06,	0.01,	0.08,	271.63,	-1.00,	86.25,	915761
0333,	0.07,	0.01,	-0.03,	271.63,	-1.00,	86.25,	915777
0333,	0.06,	0.01,	0.07,	271.63,	-1.00,	86.25,	915795
0333,	0.09,	0.01,	0.06,	271.63,	-1.00,	86.25,	915811
0333,	0.07,	0.00,	-0.03,	271.63,	-1.00,	86.25,	915827
0333,	0.05,	0.01,	0.03,	271.63,	-1.00,	86.25,	915846
0333,	0.08,	0.00,	0.02,	271.63,	-1.00,	86.25,	915861
0333,	0.06,	0.00,	-0.02,	271.63,	-1.00,	86.25,	915877
0333,	0.06,	0.00,	0.04,	271.63,	-1.00,	86.25,	915896
0333,	0.07,	0.01,	0.05,	271.63,	-1.00,	86.25,	915911
0333,	0.10,	0.02,	-0.03,	271.63,	-1.00,	86.25,	915928
0333,	0.06,	-0.01,	0.04,	271.63,	-1.00,	86.25,	915946
0333,	0.06,	0.02,	0.00,	271.63,	-1.00,	86.25,	915961
