
2333,	-0.02,	-0.02,	-0.01,	310.56,	-0.25,	0.25,	0,	270383
2333,	0.00,	-0.01,	0.02,	310.56,	-0.25,	0.25,	0,	270401
2333,	-0.02,	0.00,	0.00,	310.56,	-0.25,	0.25,	0,	270417
2333,	0.00,	-0.01,	-0.04,	310.56,	-0.25,	0.25,	0,	270433
2333,	0.00,	-0.01,	0.03,	310.56,	-0.25,	0.25,	0,	270451
2333,	-0.01,	0.00,	0.02,	310.56,	-0.25,	0.25,	0,	270467
2333,	-0.02,	0.00,	-0.03,	310.56,	-0.25,	0.25,	0,	270483
2333,	0.00,	-0.01,	0.02,	310.56,	-0.25,	0.25,	0,	270501
2333,	-0.01,	0.00,	0.00,	310.56,	-0.25,	0.25,	0,	270517
2333,	-0.01,	0.00,	-0.07,	310.56,	-0.25,	0.25,	0,	270533
2333,	0.00,	0.00,	0.01,	310.56,	-0.25,	0.25,	0,	270552
2333,	-0.02,	-0.01,	0.05,	310.56,	-0.25,	0.25,	0,	270567
2333,	-0.01,	-0.03,	-0.04,	310.56,	-0.25,	0.25,	0,	270583
2333,	-0.01,	0.00,	0.01,	310.56,	-0.25,	0.25,	0,	270602
2333,	-0.01,	-0.02,	0.06,	310.56,	-0.25,	0.25,	0,	270617
2333,	-0.01,	-0.03,	-0.04,	310.56,	-0.25,	0.25,	0,	270633
2333,	-0.02,	-0.01,	0.03,	310.56,	-0.25,	0.25,	0,	270652
2333,	0.00,	0.00,	-0.02,	310.56,	-0.25,	0.25,	0,	270667
2333,	-0.02,	-0.01,	-0.03,	310.56,	-0.25,	0.25,	0,	270684
2333,	0.00,	-0.03,	0.02,	310.56,	-0.25,	0.25,	0,	270702
2333,	0.00,	-0.01,	0.02,	310.56,	-0.25,	0.25,	0,	270717
2333,	-0.02,	-0.02,	-0.02,	310.56,	-0.25,	0.25,	0,	270734
2333,	-0.01,	-0.02,	0.03,	310.56,	-0.25,	0.25,	1,	270752
2333,	0.00,	0.00,	0.02,	310.56,	-0.25,	0.25,	1,	270768
2333,	0.00,	-0.03,	-0.03,	310.56,	-0.25,	0.25,	1,	270784
2333,	0.01,	-0.01,	0.01,	310.56,	-0.25,	0.25,	1,	270802
2333,	-0.01,	-0.03,	0.00,	310.56,	-0.25,	0.25,	1,	270818
2333,	-0.02,	-0.03,	-0.03,	310.56,	-0.25,	0.25,	1,	270834
2333,	-0.02,	-0.03,	0.01,	310.56,	-0.25,	0.25,	1,	270853
2333,	-0.02,	-0.02,	0.06,	310.56,	-0.25,	0.25,	1,	270868
2333,	-0.01,	-0.03,	-0.06,	310.56,	-0.25,	0.25,	1,	270884
2333,	-0.01,	-0.04,	0.00,	310.56,	-0.25,	0.25,	1,	270903
2333,	-0.02,	-0.04,	0.05,	310.56,	-0.25,	0.25,	1,	270918
2333,	0.00,	-0.04,	-0.05,	310.56,	-0.25,	0.25,	1,	270935
2333,	0.00,	-0.02,	0.00,	310.56,	-0.25,	0.25,	1,	270952
2333,	-0.03,	-0.03,	0.05,	310.56,	-0.25,	0.25,	1,	270968
2333,	0.00,	-0.04,	-0.05,	310.56,	-0.25,	0.25,	1,	270985
2333,	-0.01,	-0.03,	0.02,	310.56,	-0.25,	0.25,	1,	271002
2333,	0.00,	-0.05,	0.02,	310.56,	-0.25,	0.25,	1,	271019
2333,	0.00,	-0.01,	-0.03,	310.56,	-0.25,	0.25,	1,	271035
2333,	-0.02,	-0.05,	0.02,	310.56,	-0.25,	0.25,	1,	271052
2333,	0.01,	-0.03,	0.00,	310.56,	-0.25,	0.25,	1,	271069
2333,	-0.01,	-0.03,	-0.04,	310.56,	-0.25,	0.25,	1,	271084
2333,	0.00,	-0.02,	0.02,	310.56,	-0.25,	0.25,	1,	271102
2333,	0.00,	-0.05,	0.02,	310.56,	-0.25,	0.25,	1,	271119
2333,	0.00,	-0.04,	-0.02,	310.56,	-0.25,	0.25,	1,	271134
2333,	0.00,	-0.06,	0.03,	310.56,	-0.25,	0.25,	1,	271153
2333,	-0.02,	-0.05,	0.07,	310.56,	-0.25,	0.25,	1,	271168
2333,	-0.01,	-0.04,	-0.01,	310.56,	-0.25,	0.25,	1,	271184
2333,	0.00,	-0.06,	0.04,	310.56,	-0.25,	0.25,	1,	271203
2333,	-0.02,	-0.05,	0.00,	310.56,	-0.25,	0.25,	1,	271218
2333,	0.00,	-0.06,	-0.06,	310.56,	-0.25,	0.25,	1,	271235
2333,	-0.01,	-0.06,	0.03,	310.56,	-0.25,	0.25,	1,	271253
2333,	0.00,	-0.06,	0.03,	310.56,	-0.25,	0.25,	1,	271268
2333,	-0.01,	-0.06,	-0.02,	310.56,	-0.25,	0.25,	1,	271285
2333,	-0.02,	-0.05,	0.02,	310.56,	-0.25,	0.25,	1,	271303
2333,	-0.02,	-0.07,	0.06,	310.56,	-0.25,	0.25,	1,	271319
2333,	0.00,	-0.06,	-0.03,	310.56,	-0.25,	0.25,	1,	271335
2333,	0.00,	-0.06,	0.05,	310.56,	-0.25,	0.25,	1,	271353
2333,	-0.02,	-0.06,	0.00,	310.56,	-0.25,	0.25,	1,	271369
2333,	0.00,	-0.04,	-0.06,	310.56,	-0.25,	0.25,	1,	271385
2333,	-0.01,	-0.04,	0.03,	310.56,	-0.25,	0.25,	1,	271404
2333,	0.00,	-0.05,	0.03,	310.56,	-0.25,	0.25,	1,	271419
2333,	0.00,	-0.03,	-0.04,	310.56,	-0.25,	0.25,	1,	271435
2333,	0.00,	-0.04,	0.00,	310.56,	-0.25,	0.25,	1,	271454
2333,	-0.02,	-0.08,	0.06,	310.56,	-0.25,	0.25,	1,	271469
2333,	-0.01,	-0.06,	-0.05,	310.56,	-0.25,	0.25,	1,	271485
2333,	-0.02,	-0.06,	0.02,	310.56,	-0.25,	0.25,	1,	271504
2333,	-0.01,	-0.06,	0.00,	310.56,	-0.25,	0.25,	1,	271519
2333,	-0.03,	-0.06,	-0.05,	310.56,	-0.25,	0.25,	1,	271536
2333,	0.00,	-0.06,	0.05,	310.56,	-0.25,	0.25,	1,	271554
2333,	0.00,	-0.07,	0.05,	310.56,	-0.25,	0.25,	1,	271569
2333,	-0.01,	-0.06,	0.00,	310.56,	-0.25,	0.25,	1,	271586
2333,	-0.03,	-0.07,	0.01,	310.56,	-0.25,	0.25,	1,	271604
2333,	0.00,	-0.08,	0.00,	310.56,	-0.25,	0.25,	1,	271620
2333,	-0.02,	-0.06,	-0.05,	310.56,	-0.25,	0.25,	1,	271636
2333,	0.00,	-0.04,	0.02,	310.56,	-0.25,	0.25,	1,	271654
2333,	0.00,	-0.04,	0.02,	310.56,	-0.25,	0.25,	1,	271670
2333,	-0.02,	-0.04,	-0.04,	310.56,	-0.25,	0.25,	1,	271686
2333,	0.00,	-0.05,	0.03,	310.56,	-0.25,	0.25,	1,	271704
2333,	-0.03,	-0.05,	0.06,	310.56,	-0.25,	0.25,	1,	271720
2333,	0.00,	-0.05,	-0.02,	310.56,	-0.25,	0.25,	1,	271736
2333,	-0.01,	-0.03,	0.00,	310.56,	-0.25,	0.25,	1,	271754
2333,	-0.01,	-0.04,	-0.02,	310.56,	-0.25,	0.25,	1,	271770
2333,	0.00,	-0.05,	-0.06,	310.56,	-0.25,	0.25,	1,	271787
2333,	-0.01,	-0.05,	0.02,	310.56,	-0.25,	0.25,	1,	271804
2333,	-0.03,	-0.04,	0.03,	310.56,	-0.25,	0.25,	1,	271820
2333,	0.00,	-0.09,	-0.04,	310.56,	-0.25,	0.25,	1,	271837
2333,	-0.01,	-0.04,	0.01,	310.56,	-0.25,	0.25,	1,	271854
2333,	-0.01,	-0.06,	0.05,	310.56,	-0.25,	0.25,	1,	271870
2333,	0.00,	-0.09,	-0.06,	310.56,	-0.25,	0.25,	1,	271887
2333,	0.00,	-0.05,	-0.04,	310.56,	-0.25,	0.31,	1,	271904
2333,	-0.03,	-0.08,	0.00,	310.56,	-0.25,	0.37,	1,	271921
2333,	0.00,	-0.07,	-0.10,	310.56,	-0.25,	0.37,	1,	271936
2333,	-0.03,	-0.03,	0.07,	310.56,	-0.25,	0.31,	1,	271954
2333,	-0.02,	-0.05,	0.06,	310.56,	-0.25,	0.25,	1,	271970
2333,	0.00,	-0.04,	-0.04,	310.56,	-0.25,	0.25,	1,	271986
2333,	0.00,	-0.09,	0.01,	310.56,	-0.25,	0.25,	1,	272005
2333,	-0.01,	-0.05,	0.03,	310.56,	-0.25,	0.31,	1,	272020
2333,	0.00,	-0.04,	-0.02,	310.56,	-0.25,	0.31,	1,	272036
2333,	0.00,	-0.06,	0.04,	310.56,	-0.25,	0.25,	1,	272054
2333,	-0.02,	-0.06,	0.00,	310.56,	-0.25,	0.25,	1,	272070
2333,	-0.01,	-0.06,	-0.06,	310.56,	-0.25,	0.25,	1,	272087
2333,	-0.05,	-0.06,	0.02,	310.56,	-0.25,	0.25,	1,	272105
2333,	-0.02,	-0.06,	0.05,	310.56,	-0.25,	0.25,	1,	272120
2333,	-0.02,	-0.05,	-0.04,	310.56,	-0.25,	0.25,	1,	272137
2333,	0.00,	-0.06,	0.02,	310.56,	-0.25,	0.25,	1,	272155
2333,	-0.03,	-0.05,	0.00,	310.56,	-0.25,	0.25,	1,	272171
2333,	-0.01,	-0.05,	-0.05,	310.56,	-0.25,	0.25,	1,	272187
2333,	-0.02,	-0.06,	0.01,	310.56,	-0.25,	0.25,	1,	272205
2333,	0.00,	-0.06,	0.02,	310.56,	-0.25,	0.25,	1,	272221
2333,	-0.02,	-0.07,	-0.05,	310.56,	-0.25,	0.25,	1,	272237
2333,	0.00,	-0.06,	0.00,	310.56,	-0.25,	0.25,	1,	272256
2333,	-0.01,	-0.06,	0.03,	310.56,	-0.25,	0.25,	1,	272271
2333,	0.00,	-0.07,	-0.05,	310.56,	-0.25,	0.25,	1,	272287
2333,	-0.02,	-0.07,	0.03,	310.56,	-0.25,	0.25,	1,	272306
2333,	0.00,	-0.08,	0.00,	310.56,	-0.25,	0.25,	1,	272321
2333,	-0.01,	-0.07,	-0.06,	310.56,	-0.25,	0.25,	1,	272337
2333,	0.00,	-0.06,	0.00,	310.56,	-0.25,	0.25,	1,	272355
2333,	-0.02,	-0.05,	0.02,	310.56,	-0.25,	0.25,	1,	272371
2333,	-0.03,	-0.06,	-0.04,	310.56,	-0.25,	0.25,	1,	272388
2333,	-0.01,	-0.05,	0.05,	310.56,	-0.25,	0.25,	1,	272405
2333,	-0.01,	-0.04,	0.05,	310.56,	-0.25,	0.25,	1,	272421
2333,	-0.01,	-0.05,	-0.05,	310.56,	-0.25,	0.25,	1,	272438
2333,	0.00,	-0.06,	0.02,	310.56,	-0.25,	0.25,	1,	272455
2333,	-0.02,	-0.04,	0.01,	310.56,	-0.25,	0.25,	1,	272472
2333,	-0.03,	-0.04,	-0.03,	310.56,	-0.25,	0.25,	1,	272488
2333,	-0.01,	-0.07,	0.02,	310.56,	-0.25,	0.25,	1,	272505
2333,	-0.01,	-0.05,	0.06,	310.56,	-0.25,	0.25,	1,	272522
2333,	-0.04,	-0.05,	-0.04,	310.56,	-0.25,	0.25,	1,	272538
2333,	0.00,	-0.06,	0.00,	310.56,	-0.25,	0.25,	1,	272556
2333,	-0.01,	-0.04,	0.04,	310.56,	-0.25,	0.25,	1,	272572
2333,	-0.01,	-0.06,	-0.05,	310.56,	-0.25,	0.25,	1,	272588
2333,	-0.02,	-0.06,	0.02,	310.56,	-0.25,	0.25,	1,	272606
2333,	-0.03,	-0.06,	0.03,	310.56,	-0.25,	0.25,	1,	272622
2333,	-0.03,	-0.06,	-0.05,	310.56,	-0.25,	0.25,	1,	272638
2333,	-0.01,	-0.05,	0.04,	310.56,	-0.25,	0.25,	1,	272656
2333,	-0.01,	-0.06,	0.03,	310.56,	-0.25,	0.25,	1,	272672
2333,	-0.02,	-0.06,	-0.02,	310.56,	-0.25,	0.25,	1,	272689
2333,	-0.01,	-0.07,	0.03,	310.56,	-0.25,	0.25,	1,	272706
2333,	0.00,	-0.05,	-0.01,	310.56,	-0.25,	0.25,	1,	272722
2333,	0.00,	-0.06,	-0.02,	310.56,	-0.25,	0.25,	1,	272738
2333,	-0.01,	-0.07,	0.01,	310.56,	-0.25,	0.25,	1,	272756
