
0333,	0.00,	0.03,	0.01,	335.56,	-0.31,	1.63,	0,	835006
0333,	0.00,	0.04,	0.05,	335.56,	-0.31,	1.63,	0,	835021
0333,	-0.01,	0.03,	-0.07,	335.56,	-0.31,	1.63,	0,	835038
0333,	-0.03,	0.04,	0.02,	335.56,	-0.31,	1.63,	0,	835056
0333,	-0.01,	0.02,	0.00,	335.56,	-0.31,	1.63,	0,	835072
0333,	-0.01,	0.03,	-0.06,	335.56,	-0.31,	1.63,	0,	835088
0333,	-0.01,	0.06,	0.03,	335.56,	-0.31,	1.63,	0,	835106
0333,	-0.02,	0.03,	0.00,	335.56,	-0.31,	1.63,	0,	835122
0333,	-0.03,	0.02,	-0.08,	335.56,	-0.31,	1.63,	0,	835138
0333,	-0.03,	0.03,	0.02,	335.56,	-0.31,	1.63,	0,	835156
0333,	-0.03,	0.03,	0.06,	335.56,	-0.31,	1.63,	0,	835172
0333,	-0.02,	0.03,	-0.07,	335.56,	-0.31,	1.63,	0,	835188
0333,	0.00,	0.04,	0.02,	335.56,	-0.31,	1.63,	0,	835207
0333,	-0.03,	0.04,	0.00,	335.56,	-0.31,	1.63,	0,	835222
0333,	-0.03,	0.05,	-0.07,	335.56,	-0.31,	1.63,	0,	835238
0333,	-0.03,	0.04,	0.02,	335.56,	-0.31,	1.63,	0,	835257
0333,	-0.03,	0.03,	0.06,	335.56,	-0.31,	1.63,	0,	835272
0333,	-0.01,	0.04,	-0.05,	335.56,	-0.31,	1.63,	0,	835289
0333,	-0.02,	0.04,	0.03,	335.56,	-0.31,	1.63,	0,	835307
0333,	-0.03,	0.03,	-0.04,	335.56,	-0.31,	1.63,	0,	835322
0333,	-0.03,	0.03,	-0.06,	335.56,	-0.31,	1.63,	0,	835339
0333,	-0.03,	0.07,	0.03,	335.56,	-0.31,	1.63,	0,	835357
0333,	-0.03,	0.04,	0.00,	335.56,	-0.31,	1.63,	0,	835373
0333,	-0.03,	0.04,	-0.06,	335.56,	-0.31,	1.63,	0,	835389
0333,	-0.04,	0.04,	0.03,	335.56,	-0.31,	1.63,	0,	835407
0333,	-0.03,	0.04,	0.04,	335.56,	-0.31,	1.63,	0,	835423
0333,	0.00,	0.06,	-0.05,	335.56,	-0.31,	1.63,	0,	835439
0333,	-0.03,	0.05,	0.00,	335.56,	-0.31,	1.63,	0,	835457
0333,	-0.02,	0.07,	-0.02,	335.56,	-0.31,	1.63,	0,	835473
0333,	-0.03,	0.06,	-0.07,	335.56,	-0.31,	1.63,	0,	835489
0333,	-0.03,	0.06,	-0.01,	335.56,	-0.31,	1.63,	0,	835507
0333,	-0.02,	0.05,	0.04,	335.56,	-0.31,	1.63,	0,	835523
0333,	-0.04,	0.06,	-0.04,	335.56,	-0.31,	1.63,	0,	835539
0333,	-0.04,	0.06,	0.02,	335.56,	-0.31,	1.63,	0,	835557
0333,	-0.03,	0.09,	0.01,	335.56,	-0.31,	1.63,	0,	835573
0333,	-0.05,	0.08,	-0.07,	335.56,	-0.37,	1.63,	0,	835589
0333,	-0.02,	0.07,	0.00,	335.56,	-0.37,	1.63,	0,	835607
0333,	-0.03,	0.06,	0.01,	335.56,	-0.37,	1.63,	0,	835622
0333,	-0.04,	0.07,	-0.09,	335.56,	-0.37,	1.63,	0,	835639
0333,	-0.03,	0.08,	0.03,	335.56,	-0.37,	1.63,	0,	835657
0333,	-0.07,	0.07,	0.05,	335.56,	-0.37,	1.63,	0,	835673
0333,	-0.04,	0.06,	-0.04,	335.56,	-0.37,	1.63,	0,	835689
0333,	-0.05,	0.07,	0.00,	335.56,	-0.37,	1.63,	0,	835707
0333,	-0.04,	0.08,	0.03,	335.56,	-0.37,	1.63,	0,	835723
0333,	-0.04,	0.06,	-0.06,	335.56,	-0.37,	1.63,	0,	835739
0333,	-0.04,	0.06,	0.00,	335.56,	-0.37,	1.63,	0,	835758
0333,	-0.05,	0.08,	0.00,	335.56,	-0.37,	1.63,	0,	835773
0333,	-0.03,	0.08,	-0.05,	335.56,	-0.37,	1.63,	0,	835789
0333,	-0.06,	0.09,	0.01,	335.56,	-0.37,	1.63,	0,	835808
0333,	-0.03,	0.07,	0.03,	335.56,	-0.37,	1.63,	0,	835823
0333,	-0.03,	0.06,	-0.06,	335.56,	-0.37,	1.63,	0,	835840
0333,	-0.03,	0.07,	0.00,	335.56,	-0.37,	1.63,	0,	835858
0333,	-0.05,	0.07,	-0.01,	335.56,	-0.37,	1.63,	0,	835873
0333,	-0.02,	0.04,	-0.07,	335.56,	-0.37,	1.63,	0,	835890
0333,	-0.04,	0.08,	0.00,	335.56,	-0.37,	1.63,	0,	835908
0333,	-0.04,	0.06,	0.00,	335.56,	-0.37,	1.63,	0,	835923
0333,	-0.04,	0.08,	-0.06,	335.56,	-0.37,	1.63,	1,	835940
0333,	-0.04,	0.08,	0.01,	335.56,	-0.31,	1.63,	1,	835958
0333,	-0.02,	0.06,	0.01,	335.56,	-0.31,	1.63,	1,	835974
0333,	-0.03,	0.07,	-0.07,	335.56,	-0.31,	1.63,	1,	835990
0333,	-0.03,	0.07,	0.01,	335.56,	-0.31,	1.63,	1,	836008
0333,	-0.04,	0.07,	-0.01,	335.56,	-0.31,	1.63,	1,	836024
0333,	-0.06,	0.07,	-0.08,	335.56,	-0.31,	1.63,	1,	836040
0333,	-0.04,	0.05,	0.00,	335.56,	-0.31,	1.63,	1,	836059
0333,	-0.04,	0.05,	0.04,	335.56,	-0.25,	1.63,	1,	836074
0333,	-0.03,	0.04,	-0.06,	335.56,	-0.25,	1.63,	1,	836089
0333,	-0.04,	0.06,	0.00,	335.56,	-0.25,	1.63,	1,	836108
0333,	-0.03,	0.04,	0.03,	335.56,	-0.25,	1.63,	1,	836124
0333,	-0.01,	0.05,	-0.07,	335.56,	-0.25,	1.63,	1,	836141
0333,	-0.03,	0.05,	0.02,	335.56,	-0.25,	1.63,	1,	836158
0333,	-0.03,	0.04,	-0.01,	335.56,	-0.25,	1.63,	1,	836174
0333,	-0.03,	0.05,	-0.06,	335.56,	-0.25,	1.63,	1,	836191
0333,	-0.04,	0.06,	0.04,	335.56,	-0.25,	1.63,	1,	836208
0333,	-0.04,	0.06,	0.01,	335.56,	-0.25,	1.63,	1,	836225
0333,	-0.03,	0.04,	-0.08,	335.56,	-0.25,	1.63,	1,	836241
0333,	-0.04,	0.06,	0.00,	335.56,	-0.25,	1.63,	0,	836258
