
2333,	0.01,	0.06,	0.05,	203.56,	-2.81,	86.87,	299552
2333,	0.02,	0.04,	0.10,	203.56,	-2.81,	86.87,	299571
2333,	0.03,	0.06,	0.10,	203.56,	-2.81,	86.87,	299586
2333,	0.00,	0.06,	0.01,	203.56,	-2.81,	86.87,	299602
2333,	0.02,	0.06,	0.08,	203.56,	-2.81,	86.87,	299620
2333,	0.03,	0.05,	0.09,	203.56,	-2.81,	86.87,	299636
2333,	0.03,	0.03,	0.01,	203.56,	-2.81,	86.87,	299653
2333,	0.00,	0.05,	0.12,	203.56,	-2.81,	86.87,	299670
2333,	0.02,	0.04,	0.12,	203.56,	-2.81,	86.87,	299686
2333,	0.03,	0.03,	0.03,	203.56,	-2.81,	86.87,	299702
2333,	0.03,	0.06,	0.12,	203.56,	-2.81,	86.87,	299720
2333,	0.01,	0.04,	0.06,	203.56,	-2.81,	86.87,	299737
2333,	0.02,	0.04,	0.03,	203.56,	-2.81,	86.87,	299752
2333,	0.01,	0.02,	0.09,	203.56,	-2.81,	86.87,	299770
2333,	0.02,	0.03,	0.12,	203.56,	-2.81,	86.87,	299787
2333,	0.03,	0.03,	0.04,	203.56,	-2.81,	86.87,	299802
2333,	0.03,	0.03,	0.12,	203.56,	-2.81,	86.87,	299821
2333,	0.01,	0.05,	0.11,	203.56,	-2.81,	86.87,	299836
2333,	0.00,	0.11,	0.02,	203.56,	-2.81,	86.87,	299852
2333,	0.00,	0.07,	0.11,	203.56,	-2.81,	86.87,	299871
2333,	0.01,	0.03,	0.09,	203.56,	-2.81,	86.87,	299886
2333,	0.04,	0.03,	0.02,	203.56,	-2.81,	86.87,	299902
2333,	0.05,	0.07,	0.07,	203.56,	-2.81,	86.87,	299921
2333,	0.00,	0.06,	0.12,	203.56,	-2.81,	86.87,	299936
2333,	0.01,	0.05,	0.02,	203.56,	-2.81,	86.87,	299953
2333,	0.02,	0.03,	0.10,	203.56,	-2.81,	86.87,	299971
2333,	0.05,	0.05,	0.10,	203.56,	-2.81,	86.87,	299986
2333,	0.03,	0.03,	0.03,	203.56,	-2.81,	86.87,	300003
2333,	0.01,	0.07,	0.07,	203.56,	-2.81,	86.87,	300021
2333,	0.01,	0.04,	0.10,	203.56,	-2.81,	86.87,	300037
2333,	0.03,	0.04,	0.04,	203.56,	-2.81,	86.87,	300053
2333,	0.03,	0.05,	0.12,	203.56,	-2.81,	86.87,	300071
2333,	0.00,	0.03,	0.11,	203.56,	-2.81,	86.87,	300087
2333,	0.01,	0.08,	0.05,	203.56,	-2.81,	86.87,	300103
2333,	0.02,	0.04,	0.11,	203.56,	-2.81,	86.87,	300122
2333,	0.07,	0.02,	0.13,	203.56,	-2.81,	86.87,	300137
2333,	0.02,	0.07,	0.02,	203.56,	-2.81,	86.87,	300153
2333,	0.03,	0.03,	0.10,	203.56,	-2.81,	86.87,	300172
2333,	0.03,	0.07,	0.06,	203.56,	-2.81,	86.87,	300187
2333,	0.03,	0.05,	0.01,	203.56,	-2.81,	86.87,	300204
2333,	0.03,	0.04,	0.09,	203.56,	-2.81,	86.87,	300222
2333,	0.03,	0.02,	0.12,	203.56,	-2.81,	86.87,	300237
2333,	0.02,	0.02,	0.03,	203.56,	-2.81,	86.87,	300254
2333,	0.00,	0.11,	0.11,	203.56,	-2.81,	86.87,	300272
2333,	0.01,	0.02,	0.09,	203.56,	-2.81,	86.87,	300288
2333,	0.01,	0.02,	0.04,	203.56,	-2.81,	86.87,	300304
2333,	0.03,	0.04,	0.09,	203.56,	-2.81,	86.87,	300321
2333,	0.03,	0.07,	0.10,	203.56,	-2.81,	86.87,	300338
2333,	0.00,	0.05,	0.01,	203.56,	-2.81,	86.87,	300354
2333,	0.03,	0.04,	0.09,	203.56,	-2.81,	86.87,	300371
2333,	0.05,	0.02,	0.12,	203.56,	-2.81,	86.87,	300388
2333,	0.02,	0.05,	0.03,	203.56,	-2.81,	86.87,	300404
